episode,sum_reward,loss,param_change,T
1,46.177824039706174,76.51305051777788,6.031514238162984,164.8214113753375
2,54.00006189264173,106.25139930953537,2.5843258610546016,141.38956078096777
3,38.12435280765706,68.62510061455396,2.984771196336496,141.3338636740713
4,40.242502744911846,76.41573541337857,1.333328486940239,128.67716755728728
5,41.59600403359024,101.84374217526079,1.9026861100196508,107.59149229190768
6,40.543898210762116,86.80050442181528,1.8098014651199072,135.9249831607271
7,34.93447257672335,74.6594473994337,1.6581326432141776,181.69717024718284
8,34.59489050772047,77.54328021832043,2.7713760373590017,155.0469961790946
9,25.92817977452905,58.98644395021256,3.9141768293947825,190.53144539021318
10,30.966739407155462,70.59999839682132,3.446720644056713,226.3345291961773
11,30.35363651901496,77.18293453547813,2.3409379112063693,226.08253980494044
12,44.71641743522261,133.83639396750368,3.6583075553653726,133.08881171818328
13,48.157202979027865,134.14841553010046,3.9287382271210474,155.05377499218773
14,22.894164494803558,82.91412385893636,6.150456437951236,238.0257993020508
15,24.01114730050549,96.32585098280106,3.7534691385053858,219.15234493981168
16,21.321106040767752,84.10571503521624,2.4411314096977814,272.77724701503587
17,32.4022175219782,107.83889647568685,3.449657382199076,209.98755213767234
18,23.961457316955155,87.21649351026736,2.5861693938896355,271.3083100701932
19,25.820479236610552,89.20302860091033,3.5958335037722033,227.88990655515306
20,34.677961524878654,111.45557915954214,1.008757884793318,214.47974728538634
21,27.165044294026153,96.03713262730162,2.2702558355014477,254.195850011524
22,30.118013670751353,107.05503429487362,2.3289322332953346,230.68330934953497
23,21.29743077115036,88.9077135741245,0.876546452813579,299.92878957494605
24,29.798604992564183,106.83830124512315,1.5473227186740366,247.540427099587
25,33.67765714202622,110.67748176360692,1.45102828437448,233.30992528533181
26,15.656846178238467,81.08949919552833,0.49809464978566365,297.5618769072664
27,26.624658640310436,102.5462195692171,1.587131855734337,240.8958491812421
28,26.165358831815862,100.17581793829231,2.5767276760843867,243.56538130165174
29,13.885480347406807,70.44305324717425,2.6806244502358734,323.11378677007497
30,22.040070836159057,77.12320017907768,1.056982993157258,291.4204646200444
31,15.529707008308286,64.01849003681127,1.1505307503684818,321.2506671119973
32,15.741435139456836,65.61187440259164,1.7798763468958538,291.41404610985506
33,14.486229382749743,62.79857745932986,0.4838225939885695,254.4776095038792
34,19.629158575642407,65.98474644939597,0.2802726456262506,289.4590820635928
35,18.49771657085213,64.53200638329145,0.55216898435662,281.1509843044273
36,11.480988726514997,53.097821171802934,0.8948644563741897,306.24321208902927
37,9.500699065493212,46.297806752394536,0.36302439102338707,323.6049908664083
38,14.56364771382592,52.71832773264214,0.4844610546864747,277.4158466453449
39,12.21858176784058,46.36144692265225,0.7785931572848865,306.7685076322425
40,25.76532097982991,69.98239142202601,1.1400899656020822,265.88433393703883
41,16.043658188191937,57.5769972119017,0.8005021739371063,262.99297583648365
42,11.151505180855947,47.10407455748282,0.662668192558315,340.6314560360801
43,9.019778499180681,40.02544703939384,0.5655318979274874,361.1113975325764
44,11.098925136316865,40.29247091669822,0.8289664672172617,345.2693053009932
45,20.663617209535925,57.74465701862209,0.19383200228811073,263.2272914825883
46,17.326084998075313,53.02015209498859,0.17786698964058772,295.4698241589985
47,24.551335327594593,70.76002026045808,0.22823297236952922,262.8889468904665
48,17.050647579146613,54.97784782969029,0.9381858414670304,323.4634518637037
49,15.016305704941226,47.23649255531927,0.2678262057576293,339.46683998973623
50,17.653570545339896,49.81658776005497,0.22885205962603003,313.72945433310866
51,15.01632418626291,47.12339263460672,0.0340344805683639,339.46683998973623
52,19.72103797218881,54.51259429511356,0.15173968143427025,320.9623519273294
53,16.191784419956853,49.88202496674785,0.4410104209531788,329.5950603082474
54,15.017309292565171,48.367117067544314,0.04545616045328949,339.3454680905956
55,15.017309292565171,46.89187561662402,0.05463067891324842,339.3454680905956
56,26.600663495549004,60.596558791909274,0.08581645888659166,278.5159711821103
57,15.017309292565171,48.63522814040539,0.042057112745139236,339.3454680905956
58,15.017222679929487,43.22379331242337,0.15338369107704786,339.3454680905956
59,19.26985253433475,52.08893095592066,0.017817820049472737,293.98843200990444
60,15.017309292565171,45.37600752097205,0.07485744998358054,339.3454680905956
61,15.015200282885884,45.25134592339259,0.0005624743903960745,339.3454680905956
62,15.017309292565171,46.16816681358705,0.00065934167862718,339.3454680905956
63,15.78328266903041,48.48249526314703,0.0008397315154797408,329.665749031108
64,14.976442331401055,48.07559828608123,0.00136303241526448,343.4502417970918
65,15.017309292565171,47.446896137378644,0.014886951772598344,339.3454680905956
66,26.59984542150995,72.5042854801286,0.0028710258013509844,278.5159711821103
67,15.017309292565171,54.553275419719284,0.004723864540986357,339.3454680905956
68,26.0074569858003,77.15686598140746,0.07997603773023165,278.6740266613445
69,15.016076076455457,59.32857427822091,0.004450707170358285,339.38215167068915
70,18.1396752797804,65.58734034101872,0.009519740149668263,278.5159711821103
71,14.026947078304616,58.21576300702145,0.06506170150959464,339.59433686887616
72,13.618431356721963,57.54227047628956,0.029585802044236158,339.59452362345684
73,15.01360389383079,51.71870236263021,0.1919232315764147,339.3454680905956
74,15.015261668659134,52.28955544072596,0.12167262778733401,339.3454680905956
75,15.018614040526577,50.266892340754566,0.1643718032267238,339.3454680905956
76,15.017309292565171,50.73501764039975,0.04004345388353001,339.3454680905956
77,14.32517900827001,46.737899016205574,1.8525301164941592,339.4305624163606
78,18.847405899578398,52.21767137106508,0.03134469832059189,314.25043600374175
79,14.317431281545865,46.10538167966297,0.15651973674077918,339.3588176804382
80,8.540091570668359,36.703023020385444,0.4849636084920811,361.02797946008724
81,7.599049523823846,31.241242551986943,0.3910730631980629,360.99448532525724
82,9.991739836193183,30.346578233254377,0.7653214909246255,339.4636705503916
83,10.440241503005186,30.322698422447502,0.3018230655361667,345.27394592882615
84,8.53582169479834,26.534717741767963,0.032028139232419255,360.99129587999363
85,8.540809406152423,25.051679392607184,0.2840276920672873,360.99129587999363
86,11.357300416800326,27.73902419162914,0.5940375355689393,339.35925062198083
87,13.46249823402278,25.427792783194036,0.33474181470759246,339.4253083561984
88,14.330987069359947,27.20009825805846,0.28204575841851937,339.3467408907093
89,15.719413729367895,27.986063056225248,0.49692654487849114,325.42129116324753
90,17.53919864807629,29.32380725654457,0.30270090478037964,329.48802408864157
91,19.11737249261112,32.82560279778227,0.016085399394845247,329.43756873286264
92,20.364751308142953,38.28890372288879,0.010591941159549121,320.49776677374626
93,19.11622343301606,38.63401807536138,0.015357956022677971,329.4008851527691
94,18.32421339100842,39.9111925958714,0.1815925213787124,329.5245209141544
95,19.120933927109036,38.27986139323002,0.07857876118310081,329.4009174484418
96,19.11815014264222,41.04175213286362,0.0004216768545282079,329.43756873286264
97,19.120768224331535,42.0248477892892,0.06095473931071874,329.4008851527691
98,19.12107060081994,43.89312337702722,0.000974126530170325,329.4008851527691
99,19.120933927109036,45.205546369354124,0.03761859704172523,329.4009174484418
100,19.11364273577186,49.48752683785278,0.10534427249101234,329.43756873286264
